wavelength_nm,port_1_db,port_2_db,port_3_db,port_4_db,port_5_db,port_6_db,port_7_db,port_8_db
1298.5,-19.483683994095532,-13.479465091037826,-18.895081593989385,-1.9895911038774585,-18.646589610602778,-6.712426325258837,-17.34971968827957,-12.737765397898196
1298.6,-19.89548270571041,-13.797415718548034,-19.210667490941262,-1.7481177078167573,-18.919027181619352,-7.296322151397574,-17.692711719143045,-12.906091102313502
1298.7,-20.35866533789996,-14.166146656247218,-19.580518742399075,-1.5242493295727781,-19.243844861661522,-7.923116084740157,-18.087453095965497,-13.124414603730854
1298.8,-20.877715273978183,-14.59012625926124,-20.009426084919227,-1.3173959465871465,-19.625353525168954,-8.597763430477732,-18.538306860237114,-13.397008126010483
1298.9,-21.458329988409034,-15.075036582863548,-20.50350688916066,-1.12703271156491,-20.069042094727006,-9.326337571312585,-19.050808906084935,-13.729312724476648
1299.0,-22.107794056151093,-15.628146376103256,-21.070626476423552,-0.9526930626818076,-20.58193354161839,-10.116393246762192,-19.63202472048121,-14.128294715393357
1299.1,-22.83552417651788,-16.258856089192896,-21.721019167933644,-0.7939628995174407,-21.173103543279538,-10.977491420271729,-20.291068652760444,-14.602964607833913
1299.2,-23.653887587057653,-16.97951627012943,-22.468230916804753,-0.6504756502510882,-21.854456389150776,-11.921980508743296,-21.039880329566824,-15.165153151081231
1299.3,-24.579473464057884,-17.80669894709211,-23.33060292403016,-0.5219080901268873,-22.641924722622655,-12.966200709795057,-21.894424822208528,-15.830711101106655
1299.4,-25.63515251599227,-18.763257202893662,-24.333713861864112,-0.4079767984555565,-23.55740182151344,-14.132420248828868,-22.876625284006003,-16.621441419879996
1299.5,-26.853591496366466,-19.881839667883604,-25.514631721002402,-0.3084351630473496,-24.632015037019784,-15.452112263498982,-24.017636689575085,-17.56837253507347
1299.6,-28.283657959281765,-21.211295254563925,-26.929864367408914,-0.22307085836252002,-25.9120361742819,-16.971868188852966,-25.36375646872742,-18.717668447865723
1299.7,-30.003134909108745,-22.82938778524789,-28.6716943650443,-0.1517037377681992,-27.470471810649762,-18.764990705344562,-26.988015038690204,-20.142218686874756
1299.8,-32.1470743925135,-24.87114956093873,-30.90641329279765,-0.09418409185399071,-29.43247322730069,-20.956905980202258,-29.01558591638896,-21.967047783475362
1299.9,-34.982652081620394,-27.603735920136007,-33.983089515639676,-0.050391234359298855,-32.04072396596033,-23.79055325961925,-31.689173427427292,-24.434702277682643
1300.0,-39.16918332824221,-31.686441267429256,-38.86669480180353,-0.020232385366957394,-35.87270995465029,-27.843656793943403,-35.58628295958022,-28.122520193869992
1300.1,-47.368739273469046,-39.7813151560831,-51.26194985862092,-0.003641828352025992,-43.04486715496866,-35.232875080568874,-42.823368716404566,-35.14677793204327
1300.2,-52.68089569783169,-44.98791110974027,-44.514721358730355,-0.0005803237569344096,-53.650394861024,-46.051615581833104,-53.49364710351332,-45.60050269579606
1300.3,-41.12872122683406,-33.32927479794594,-36.70660784601495,-0.011034767216367416,-38.98786498301258,-31.59864527394874,-38.89570608236105,-30.78208077854809
1300.4,-36.43728407382003,-28.53045074734514,-32.68328213288352,-0.03501808558704597,-33.81133115422994,-26.628200885403256,-33.783614331705834,-25.4453655327777
1300.5,-33.4867965028542,-25.471626771134144,-29.970185295509943,-0.07256936873118602,-30.60374428549224,-23.623405465536504,-30.640336841641776,-22.07309162913969
1300.6,-31.35735261675527,-23.232871721771172,-27.93473401548157,-0.12375423972497815,-28.286475049270756,-21.50579177999632,-28.38725742303066,-19.586396067128792
1300.7,-29.711151192892807,-21.47635828943597,-26.31760949978598,-0.18866547097674824,-26.48306509571445,-19.899054347589303,-26.64792993462185,-17.608567714718316
1300.8,-28.386047009813232,-20.039914289159768,-24.986900692099926,-0.267423858818032,-25.01730604433639,-18.62712917297678,-25.246157271356218,-15.96312439106823
1300.9,-27.291636176644502,-18.83310794841911,-23.866325524287912,-0.3601793746580877,-23.792456478747035,-17.59341141183766,-24.08520834053133,-14.55302768410197
1301.0,-26.372380908702997,-17.800372638461504,-22.907823219845994,-0.46711261696084594,-22.74970964155092,-16.739223673613807,-23.10628572176036,-13.319148157360818
1301.1,-25.59175998805307,-16.905157287921107,-22.079198169160513,-0.5884365953972875,-21.85069534878679,-16.026318488219545,-22.271027528394956,-12.222764414056096
1301.2,-24.924521524621497,-16.122179094145036,-21.357871811080706,-0.7243988867799456,-21.069045957166157,-15.42844477604133,-21.553073301304288,-11.237125789449236
1301.3,-24.352526563377154,-15.43326707752201,-20.727443982523877,-0.8752842122389631,-20.385918664448646,-14.926870606912066,-20.933586212222764,-10.342970876496477
1301.4,-23.862355623524927,-14.8249685645312,-20.175673016833137,-1.0414174969637666,-19.78743814495385,-14.507826254742076,-20.39869557457544,-9.525965794869778
1301.5,-23.443851614732903,-14.287092044289821,-19.693226346331826,-1.2231674883105608,-19.263150168893667,-14.160958200593829,-19.93795030515555,-8.77515273948617
1301.6,-23.089192304202633,-13.811779572123704,-19.272874790637548,-1.4209510259982299,-18.80504296434619,-13.878350846673321,-19.54334008862371,-8.081965428650102
1301.7,-22.79227808287942,-13.392894468174548,-18.908955024259463,-1.6352380803900912,-18.406904742034044,-13.653884364589938,-19.20865265610852,-7.4395797000681
1301.8,-22.548315790069793,-13.025605069974024,-18.597000956721352,-1.866557702978326,-18.063889365076598,-13.482800662916901,-18.929039148559742,-6.842471022337734
1301.9,-22.353529126989024,-12.706095069161714,-18.333485405598516,-2.115505068819261,-17.772216029601406,-13.361403342449933,-18.70071341569218,-6.286104518181649
1302.0,-22.204953615594793,-12.43135838831253,-18.11563618028723,-2.3827498363817057,-17.52895835309689,-13.286847038296903,-18.5207406276352,-5.766712554842709
1302.1,-22.100289848528867,-12.199052343264512,-17.941303957810913,-2.669046109370796,-17.33189520142384,-13.25698848172729,-18.38688750402274,-5.281131796551461
1302.2,-22.037798229588187,-12.007392289912513,-17.80886736782995,-2.975244362181939,-17.179405704778453,-13.270281733850645,-18.297516575806696,-4.826681607742617
1302.3,-22.01622427738566,-11.85507682760612,-17.717165752594976,-3.302305792334528,-17.07039720964021,-13.325706339773514,-18.25151317955866,-4.401071823618153
1302.4,-22.03474735493732,-11.741236421327098,-17.665453362665602,-3.651319698590432,-17.004259010338423,-13.422721248304345,-18.2482379633299,-4.002331771955392
1302.5,-22.09294824328151,-11.665400860134891,-17.65337099904292,-4.023524665734428,-16.980837522914733,-13.561240161172858,-18.28750047747134,-3.6287549336473104
1302.6,-22.190792801514952,-11.62748279357418,-17.680932743268333,-4.4203345853565885,-17.000430661900058,-13.741626073555997,-18.36955148590973,-3.2788552875795367
1302.7,-22.32863036622577,-11.627775998271062,-17.748526702479687,-4.843370884614476,-17.06380092372714,-13.964704510680807,-18.495093323601747,-2.951332506423054
1302.8,-22.507206759673814,-11.666968243235472,-17.85692983010858,-5.294502814287077,-17.17220834667952,-14.231796631353415,-18.665309212689746,-2.645043941879537
1302.9,-22.72769297391504,-11.746169820131867,-18.007338025108382,-5.775898328106991,-17.327466365891684,-14.544775217802496,-18.88191417698275,-2.358981878547679
1303.0,-22.99173194891049,-11.866960155537305,-18.20141402537926,-6.290089067687128,-17.532025916750115,-14.906148905964471,-19.147232339130433,-2.092254920155691
1303.1,-23.30150757238101,-12.031456631805717,-18.44135729430819,-6.840054410886522,-17.789096388330275,-15.319183258561456,-19.464308328633958,-1.844072649277186
1303.2,-23.659842387464295,-12.242412101319662,-18.730002438976797,-7.429331704957775,-18.10281686589016,-15.788072120650387,-19.8370648652535,-1.6137329043675703
1303.3,-24.070333952954137,-12.503351037503137,-19.07095614398909,-8.06216312027162,-18.478498677404332,-16.318180273214256,-20.270525309186826,-1.4006111679385804
1303.4,-24.537545112849312,-12.818759577726267,-19.468787907166362,-8.743694764413501,-18.922972635217924,-16.916390776439375,-20.771130856808647,-1.2041516718231646
1303.5,-25.067271912146158,-13.194353193285856,-19.929298336527474,-9.480252094928149,-19.445095412830895,-17.59161144317381,-21.347200397324002,-1.02385991033934
1303.6,-25.666926942833598,-13.63745976842056,-20.45990280976714,-10.27972965371147,-20.056506851542075,-18.35553223778084,-22.009613234433214,-0.8592963168552246
1303.7,-26.346100084343327,-14.157580050402503,-21.070192473862583,-11.152157278260512,-20.77279951712486,-19.223794920975436,-22.772854040926738,-0.7100709092096096
1303.8,-27.117402038186867,-14.767230867928266,-21.772777994975378,-12.110548343191622,-21.615398600823855,-20.21787303533955,-23.656674094014704,-0.575838748230479
1303.9,-27.99777799028977,-15.48325844849412,-22.584603400366664,-13.172217490005282,-22.61473775018264,-21.368247817402974,-24.688859616094383,-0.4562960840612082
1304.0,-29.01064245493112,-16.328972885489954,-23.529081072740578,-14.360919000425415,-23.815971854436828,-22.720121061360892,-25.91012602498058,-0.3511770891318996
1304.1,-30.189537033517674,-17.33780548461858,-24.639749635421065,-15.710507629710325,-25.290123797704716,-24.34456194800309,-27.383453521070365,-0.26025109585234707
1304.2,-31.584831317141703,-18.560009214513954,-25.966974961474385,-17.271642197403303,-27.158351548581425,-26.362774207754693,-29.213789716349524,-0.1833202726602223
1304.3,-33.27711880438888,-20.07605412836153,-27.591346181592527,-19.125183863788333,-29.653744921655452,-29.007892953650263,-31.59598469527809,-0.12021768468911967
1304.4,-35.4073836655073,-22.026793582327564,-29.653842524568105,-21.412364970446784,-33.32303353295884,-32.82669270653195,-34.959845249419295,-0.07080569575230777
1304.5,-38.25783604605838,-24.694298937875132,-32.43666868570547,-24.415626177577828,-40.098329384126245,-39.75133004750012,-40.62311521316026,-0.034974677037329815
1304.6,-42.54019682900064,-28.79014365994854,-36.65153964392537,-28.846902850297095,-53.58186886588754,-53.38408568852092,-60.0,-0.012641995259119717
1304.7,-51.31291886168383,-37.372623809558,-45.35690193554722,-37.76484772841529,-36.877161683975835,-36.828513464497526,-41.963617554230325,-0.003751259389515639
1304.8,-53.999484470716546,-39.86505474451937,-47.9762312089398,-40.59312972644325,-31.44940078495052,-31.549850324565128,-35.58421055743509,-0.008271810663415289
1304.9,-43.53371947027376,-29.20108422331216,-37.44334626663686,-30.265749089593832,-28.10067569194665,-28.350229732850124,-31.962102114506145,-0.0261984456249835
1305.0,-38.978500131098926,-24.443398367006118,-32.82111606302526,-25.845745390293303,-25.672798191168408,-26.071507419749533,-29.43554195488321,-0.05755136667178941
1305.1,-36.05584511143047,-21.31381246619314,-29.83155165955238,-23.055290381208216,-23.770878245082137,-24.318837359914408,-27.50610806110478,-0.10237635906036335
1305.2,-33.920177829336744,-18.966532095717866,-27.62906861753251,-21.048951196984326,-22.212098894048978,-22.909446738919158,-25.956037150511392,-0.16074519780893412
1305.3,-32.25284220557989,-17.082667446818224,-25.895002758181406,-19.50820684476316,-20.896717307687304,-21.743637070131324,-24.670507475026355,-0.232756292516497
1305.4,-30.898845152354724,-15.506974229072767,-24.474352665646286,-18.278191368307247,-19.764327527278613,-20.761047003344522,-23.58154807671907,-0.3185355829873884
1305.5,-29.771057813702374,-14.152053120924482,-23.279980939195255,-17.271895699743823,-18.775594595379932,-19.92238652156953,-22.645618444363407,-0.41823770385887804
1305.6,-28.81565127550088,-12.963783454649134,-22.258049912769103,-16.435603923988936,-17.903503461978257,-19.200685915579076,-21.83318536876014,-0.53204744240487
1305.7,-27.997081124938422,-11.906305477617384,-21.373006222063637,-15.733878341988461,-17.128733087372137,-18.57666995664087,-21.123333560442575,-0.6601815205320654
1305.8,-27.29069258352354,-10.954622868445403,-20.60018594341651,-15.142165062287452,-16.437022676480023,-18.036124202407713,-20.500748811979626,-0.8028907400114651
1305.9,-26.67873084792685,-10.090610087782599,-19.92182493897788,-14.642804760010826,-15.817582413557837,-17.568305805233337,-19.953921905439213,-0.9604625395445311
1306.0,-26.148033614343838,-9.300701473697082,-19.32475138401845,-14.222725583141987,-15.262088693451075,-17.16493881932322,-19.47402541060393,-1.1332240237734565
1306.1,-25.688621447893595,-8.574477663496532,-18.79897613802294,-13.872033871323506,-14.764024269701597,-16.819554427357016,-19.054182664708634,-1.321545538434368
1306.2,-25.292797915740728,-7.9037611636057505,-18.33679287837184,-13.583114609138327,-14.31823117977249,-16.527043947175603,-18.688976174172154,-1.525844883223867
1306.3,-24.954554232498204,-7.28201569713225,-17.93218274527183,-13.350036365317008,-13.920600018431461,-16.283348189913408,-18.374108068474868,-1.7465922755898018
1306.4,-24.669163784195245,-6.703934548725438,-17.58040886429471,-13.168146086734362,-13.567849557064207,-16.085237167739677,-18.106160514116695,-1.9843162059306247
1306.5,-24.43289954893965,-6.165150742914864,-17.27773376473358,-13.033786767591822,-13.257368080301868,-15.930151522974214,-17.882423928620582,-2.2396103592022207
1306.6,-24.242833776058887,-5.662028190287597,-17.021219055611578,-12.944097357613575,-12.987098125984515,-15.816087365051008,-17.700772558876153,-2.513141822234661
1306.7,-24.096694495227197,-5.191508086811002,-16.808581930906527,-12.896869482565098,-12.75545265892059,-15.741512546241903,-17.55957413934877,-2.805660853171419
1306.8,-23.992762556759345,-4.750993904321498,-16.63809220520816,-12.890444679901021,-12.561254745161017,-15.705306443376132,-17.457624859389092,-3.118012564004909
1306.9,-23.929798589986543,-4.338263894474245,-16.508499266755962,-12.923641537907999,-12.403695453006815,-15.706717972326809,-17.394103819373946,-3.451150965276828
1307.0,-23.9069929445615,-3.9514035711806113,-16.418982012736645,-12.995705804481565,-12.282306531802476,-15.745338386903061,-17.368543162339904,-3.8061559524554416
1307.1,-23.923934165969865,-3.5887529407308394,-16.369117318128843,-13.106279017996458,-12.196945739080158,-15.821086733392004,-17.380811504002157,-4.184253989010182
1307.2,-23.980593337416806,-3.248864781495992,-16.3588643702874,-13.255382993477504,-12.147793712396775,-15.93420685778964,-17.431109386208583,-4.586843479757547
1307.3,-24.077323002921798,-2.930471314999357,-16.388563584102865,-13.44341887986184,-12.135362161585997,-16.08527574224855,-17.519976409299126,-5.0155261568686065
1307.4,-24.214870584617472,-2.632457328894752,-16.458950010739795,-13.671180702199779,-12.160514007468246,-16.275223797646973,-17.648310583836214,-5.472146259913682
1307.5,-24.39440739308919,-2.353838317298173,-16.57118233879113,-13.939884488405163,-12.224497025510573,-16.505368671729215,-17.817401398610535,-5.958839941855516
1307.6,-24.617575672650883,-2.093742564065188,-16.72688992973654,-14.251215423156784,-12.328993695619202,-16.777465275069147,-18.028979261376648,-6.478098269813641
1307.7,-24.886557828321116,-1.8513963551397077,-16.92824203446712,-14.607397176343175,-12.476191484668028,-17.09377625261902,-18.285285506202957,-7.0328485627603134
1307.8,-25.20417433710854,-1.626111696889307,-17.17804569346907,-15.011289909244738,-12.668879954918076,-17.457169295314113,-18.589169336600353,-7.626560861397734
1307.9,-25.57402030473096,-1.4172760588546576,-17.479882281777805,-15.466526920100643,-12.910584313229084,-17.871250908078668,-18.9442213017395,-8.26338946152225
1308.0,-26.00065594319794,-1.2243437653893334,-17.838297974114635,-15.97770520496904,-13.205749988912373,-18.340551223695485,-19.35495788081202,-8.94836434993177
1308.1,-26.48987473124469,-1.046828740992378,-18.2590718921703,-16.550653696307542,-13.560000769670852,-18.87078239379283,-19.827079695845008,-9.687655273473796
1308.2,-27.049087079281755,-0.8842983755896948,-18.749599755675806,-17.19281700133714,-13.98050614909495,-19.469206212433452,-20.367839000140535,-10.48894425710293
1308.3,-27.68788152579404,-0.7363683234597552,-19.319455064167002,-17.913816667486937,-14.476516041548088,-20.14516913039848,-20.986574594141707,-11.361964859003873
1308.4,-28.41886897695414,-0.6026980864374574,-19.98123332117007,-18.726295487026984,-15.060161231611797,-20.910903029895213,-21.695512533738423,-12.319306638573025
1308.5,-29.258997536873427,-0.48298726110064727,-20.75186684820219,-19.647232388612746,-15.747693292742024,-21.78276549718898,-22.511006365066294,-13.37765866185743
1308.6,-30.231689420363704,-0.3769723526379546,-21.65476168041693,-20.700079407902003,-16.561487141431385,-22.783242762698176,-23.45554005290973,-14.559815286057468
1308.7,-31.37050265026796,-0.28442407651662527,-22.72345924590857,-21.918423439564393,-17.53344642198577,-23.944355507323294,-24.561133799913314,-15.89808448187698
1308.8,-32.72584012612185,-0.20514508393297368,-24.008345415393116,-23.35269535768255,-18.711183053110368,-25.313838870346636,-25.87552409111931,-17.440470079394824
1308.9,-34.37836441527942,-0.13896805912806293,-25.59006527334259,-25.08358485590664,-20.170217015784253,-26.967342743114177,-27.474364047885143,-19.262874064250116
1309.0,-36.46921507728805,-0.08575414664795104,-27.609740421306054,-27.252257818348248,-22.04097384633849,-29.035429817779065,-29.488221560937372,-21.496096429714072
1309.1,-39.28101238211206,-0.04539167494699943,-30.34997267395103,-30.141360082010394,-24.57923986868441,-31.774031431211647,-32.17303524374935,-24.39629265603642
1309.2,-43.526952273401385,-0.017795149798456478,-34.52393899895718,-34.46411244212583,-28.406007630314548,-35.80429367573217,-36.149960679613194,-28.584821315961904
1309.3,-52.277297166933124,-0.0029044970537985618,-43.20188229082046,-43.29080149069572,-35.91817360924117,-43.52327585191208,-43.81606904003269,-36.45894390571917
1309.4,-54.8561784920992,-0.0006845396394139572,-45.707913886356344,-45.945582196267466,-43.20443121180478,-51.01984429271579,-51.260241106814064,-44.10771995236396
1309.5,-44.37685621056115,-0.011124698507164184,-35.155273055943695,-35.54173745920215,-30.256017730162952,-38.28542023852939,-38.47391538134936,-31.522756096750037
1309.6,-39.785687269858784,-0.03423891171707895,-30.49029542820639,-31.025646600380593,-25.141991419158828,-33.38925793528624,-33.52636645819311,-26.773485342832156
1309.7,-36.824224290132165,-0.07006577010465215,-27.454511646184613,-28.138884081611838,-21.860517114617938,-30.329731392224218,-30.41599210550405,-23.858454927536496
1309.8,-34.64875584099416,-0.11866887220066928,-25.204187611935748,-26.037759814922914,-19.42528531905785,-28.12075474220018,-28.15673400265673,-21.791747771612805
1309.9,-32.94110500942509,-0.1801374053829707,-23.42112302031265,-24.404117761713813,-17.481789017668763,-26.40806048724487,-26.394356426725835,-20.219261811924476
1310.0,-31.5464496326804,-0.25458696478112,-21.950471555791214,-23.08315619587824,-15.86157521829493,-25.023452646364667,-24.96069991587346,-18.972964250799265
1310.1,-30.377730314821516,-0.34216062640767364,-20.705148870814007,-21.987835749615286,-14.471218860992266,-23.873782478661354,-23.76265759619332,-17.959868415640376
1310.2,-29.381145552938705,-0.44303029650328557,-19.63132767157855,-21.064374568099172,-13.253459796370642,-22.90208751349588,-22.743314920294523,-17.123173982855104
1310.3,-28.521157775713817,-0.5573983654083166,-18.693443713752973,-20.277254375761782,-12.170642864507768,-22.07103395819811,-21.865392908511197,-16.42571066207497
1310.4,-27.773107470769894,-0.685499701634319,-17.866809884393927,-19.601834630733702,-11.196671449446074,-21.35487290456066,-21.103205339198055,-15.841895791581425
1310.5,-27.11922766161605,-0.82760403054065,-17.13363063068734,-19.020367028349657,-10.312708662469355,-20.73514454279647,-20.438364128149075,-15.353440088897543
1310.6,-26.546338421154594,-0.9840187525288348,-16.480696422270963,-18.519690040786298,-9.504708917522422,-20.198213213254274,-19.857315766631633,-14.946884429509591
1310.7,-26.044438173319286,-1.1550922684342448,-15.897974998489268,-18.08982024449464,-8.761917593163533,-19.7337710713971,-19.34984664284499,-14.61210548158171
1310.8,-25.605804180143462,-1.341217895535832,-15.377711797629987,-17.723052832830458,-8.075916107375035,-19.33388779128991,-18.908134734453995,-14.341367687046276
1310.9,-25.22439718499787,-1.5428384771115031,-14.91383453862247,-17.413366284718055,-7.4399905062600595,-18.99238452986487,-18.526125974025376,-14.128699893300814
1311.0,-24.895455682176273,-1.7604518129605786,-14.501547425083219,-17.156016659631536,-6.848700340296746,-18.70440907523676,-18.19911231281526,-13.96947366311855
1311.1,-24.61521287462559,-1.9946170692532803,-14.137048033191766,-16.947254580794464,-6.297576110577307,-18.46614064723281,-17.92344008336698,-13.860111865146283
1311.2,-24.380695690752304,-2.2459623655589844,-13.817326253979857,-16.784124277642928,-5.782901850040032,-18.274581147406014,-17.696305630956214,-13.79788451674977
1311.3,-24.18958041739173,-2.515193787678371,-13.540019846748283,-16.6643192447495,-5.301555617396786,-18.127405928765675,-17.515611511846988,-13.780765178697065
1311.4,-24.040088616002244,-2.8031061408993176,-13.303310270251732,-16.586078184398577,-4.850890326625857,-18.022856879565886,-17.379866355867247,-13.807331000583963
1311.5,-23.930912654720768,-3.1105958447189943,-13.105848123838019,-16.54811056557552,-4.428643262018793,-17.959666646751007,-17.288117626862977,-13.876695651794279
1311.6,-23.861163842883578,-3.438676484537999,-12.946701184646173,-16.549544786112907,-4.0328663762448524,-17.937006711125672,-17.239910548458088,-13.988468406543287
1311.7,-23.830338610001455,-3.788497688967716,-12.825320482299842,-16.58989438013563,-3.6618718990536654,-17.954454643905756,-17.23526929033448,-14.142735479236928
1311.8,-23.838299909616822,-4.161368208547056,-12.741521590923945,-16.66903945139066,-3.314189396226266,-18.011977741982154,-17.274698682167053,-14.340061878189154
1311.9,-23.88527235129513,-4.558784355462458,-12.695479641062812,-16.78722183589656,-2.9885315095273244,-18.10993168379155,-17.359206614442094,-14.581513937769559
1312.0,-23.971850675777887,-4.9824653575525915,-12.687737665798188,-16.945053609127893,-2.6837663608695737,-18.249074095164094,-17.490349202931323,-14.868704606496534
1312.1,-24.099022246941267,-5.4343977341249925,-12.719228953889367,-17.14353961159783,-2.3988951313885702,-18.43059414617979,-17.6703030481729,-15.203865823128881
1312.2,-24.268205386153248,-5.916891593245449,-12.791315234631922,-17.384115818663822,-2.1330337017671885,-18.65616069364022,-17.901971910323354,-15.589955301739797
1312.3,-24.481306786550327,-6.432652901960233,-12.905843930952967,-17.668706792341432,-1.8853975113065782,-18.927993253574734,-18.18913943785857,-16.03080936483241
1312.4,-24.74080314141495,-6.984877487019386,-13.065229613811447,-17.99980734960167,-1.6552889916039408,-19.24896253719584,-18.53668621750564,-16.531360092410438
1312.5,-25.04985484199571,-7.577375103593752,-13.272567512015513,-18.3805963028159,-1.4420870775528267,-19.62273088628815,-18.950900079588088,-17.09794572166331
1312.6,-25.412463698021007,-8.214735901641383,-13.531791029320717,-18.815094225974153,-1.2452384082564376,-20.053948493234614,-19.4399264927252,-17.738761131671374
1312.7,-25.833693052191883,-8.902557957484099,-13.847891638566185,-19.308383618370097,-1.064249913634528,-20.548530177159652,-20.01443721510448,-18.46452658075223
1312.8,-26.319979079889563,-9.647764896974575,-14.22722994235915,-19.866920257460805,-0.8986825459802159,-21.114052256400452,-20.68865280952362,-19.28951030404027
1312.9,-26.879579610574687,-10.459060134698392,-14.677984234861356,-20.498982077908682,-0.7481459647137855,-21.760334575650774,-21.481965651608768,-20.23315160106336
1313.0,-27.523237543461263,-11.347594953120982,-15.210813635098578,-21.215332649992597,-0.6122940206736661,-22.500318782233414,-22.42163852951397,-21.32275951195865
1313.1,-28.26519224196599,-12.327983928812037,-15.839869173861238,-22.030232642581936,-0.4908209161796587,-23.35144122459273,-23.547561338240754,-22.598269585787406
1313.2,-29.124780985211437,-13.419909883994803,-16.584394909740606,-22.9630413497382,-0.38345794077832884,-24.337874301321193,-24.921288115258363,-24.12128098792145
1313.3,-30.129095799832655,-14.650783768672646,-17.471384394455008,-24.0408736051049,-0.2899707014607795,-25.49438868277094,-26.645005255242257,-25.994024784607976
1313.4,-31.317655553650965,-16.06041942250585,-18.540252365531533,-25.303271966693547,-0.21015678136860078,-26.87348069038873,-28.907312589280533,-28.40514509033195
1313.5,-32.75125763019515,-17.709887591455512,-19.85168598136015,-26.81105849225242,-0.14384377337964802,-28.559759983055805,-32.119976399232115,-31.766452148914716
